OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating
ORD100017,2023-02-21,Sports,Dumbbell Set,North,In-Store,Net Banking,2,415.23,225.35,830.46,29.0,
ORD108582,2023-05-31,BEAUTY,Sunscreen,,Online,Cash,3,499.47,354.42,1498.41,34.0,1.0
ORD107801,2023-05-10,BEAUTY,Lipstick,West,Online,UPI,9,50.73,34.35,456.57,36.0,4.0
ORD102440,11-21-2024,HOME & KITCHEN,Storage Boxes,Central,In-Store,Cash,8,193.8,88.44,1550.4,54.0,3.0
ORD108072,11/03/2024, Beauty,Sunscreen,Central,In-Store,UPI,4,160.76,117.36,643.04,35.0,5.0
ORD100462,29/05/2023, Sports,Dumbbell Set,Central,Online,Cash,2,146.01,76.35,292.02,40.0,3.0
ORD103437,2023-05-26,Toys,Building Blocks,West,In-Store,Cash,1,352.8,274.16,352.8,18.0,
ORD104272,08-28-2023, Beauty,Lipstick,Central,In-Store,Credit Card,7,382.31,232.51,2676.17,40.0,5.0
ORD108852,2023-10-09,Toys,RC Car,West,In-Store,Cash,8,$359.99,212.97,2879.92,33.0,3.0
ORD104376,02-10-2023,SPORTS,Dumbbell Set,East,In-Store,Net Banking,2,117.14,65.37,234.28,28.0,2.0
ORD107700,13/07/2024,BEAUTY,Perfume,West,In-Store,Cash,7,271.58,209.66,1901.06,26.0,5.0
ORD105861,03/02/2024,Beauty,Perfume,Central,Online,UPI,4 ,67.34,32.03,269.36,60.0,3.0
ORD104280,10-30-2023, Home & Kitchen,Non-stick Pan,East,Online,Credit Card,5,431.7,245.95,2158.5,37.0,3.0
ORD105540,06-Oct-2024,CLOTHING,Denim Jacket,North,In-Store,Net Banking,4 ,68.26,36.94,273.04,,5.0
ORD110074,13-Sep-2023, Clothing,Denim Jacket,,In-Store,UPI,6 ,256.86,175.15,1541.16,25.0,3.0
ORD100273,31-Aug-2024,TOYS,Building Blocks,North,Online,Cash,8,213.61,,1708.88,22.0,5.0
ORD106526,2024-12-08, Electronics,Smartwatch,Central,In-Store,Credit Card,4,120.18,79.91,480.72,63.0,2.0
ORD101920,01-05-2024, Home & Kitchen,Table Lamp,South,Online,Credit Card,5,297.48,196.66,1487.4,29.0,
ORD106404,11/11/2024,Toys,Building Blocks,North,Online,Net Banking,3,,200.51,949.26,54.0,3.0
ORD105151,14/12/2023,SPORTS,Yoga Mat,North,Online,Net Banking,10,$295.74,122.0,2957.4,38.0,
ORD102723,07-30-2024, Clothing,Wool Sweater,Central,Online,Credit Card,2,406.16,274.52,812.32,37.0,4.0
ORD107439,02-12-2023,Clothing,Running Shoes,North,Online,Net Banking,7 ,$335.5,241.87,2348.5,70.0,3.0
ORD105076,04/05/2024,clothing ,Summer Dress,West,In-Store,Net Banking,3,85.64,43.54,256.92,36.0,5.0
ORD100240,08-09-2023,ELECTRONICS,Wireless Mouse,South,In-Store,Net Banking,1 ,80.91,51.34,80.91,67.0,1.0
ORD107527,28-Sep-2023,TOYS,Building Blocks,Central,In-Store,Cash,2,$207.69,134.36,415.38,40.0,4.0
ORD106368,2024-09-02,Home & Kitchen,Bedsheet Set,North,Online,UPI,7,241.55,175.34,1690.85,63.0,5.0
ORD103678,2024-11-21,Home & Kitchen,Table Lamp,South,Online,Net Banking,2,222.55,94.4,445.1,42.0,3.0
ORD108660,2024-01-04,Home & Kitchen,Blender,East,Online,Net Banking,4,179.93,107.39,719.72,29.0,4.0
ORD105954,08/03/2023,beauty ,Face Serum,East,In-Store,Cash,4,100.09,50.69,400.36,150.0,5.0
ORD106188,2024-10-06,toys ,Action Figure,East,In-Store,UPI,2,434.52,223.2,869.04,45.0,3.0
ORD101777,08-30-2023, Home & Kitchen,Non-stick Pan,West,In-Store,Credit Card,,139.5,101.33,697.5,,1.0
ORD109822,,Clothing,Running Shoes,North,In-Store,Net Banking,9,245.43,,2208.87,60.0,3.0
ORD104841,2024-07-20,sports ,Resistance Bands,East,In-Store,UPI,4,451.28,269.95,1805.12,54.0,3.0
ORD104020,20-Mar-2023,Sports,Cricket Bat,East,In-Store,UPI,4,5.93,3.2,23.72,35.0,1.0
ORD107520,01/09/2023,sports ,Dumbbell Set,South,In-Store,Net Banking,2,491.69,240.58,983.38,,3.0
ORD104330,16/07/2024, Clothing,Summer Dress,North,Online,Debit Card,2,321.5,240.85,643.0,23.0,4.0
ORD101404,10-Sep-2023,Toys,Board Game,South,Online,UPI,,$392.04,276.91,2352.24,26.0,1.0
ORD104384,2023-02-15,clothing ,Wool Sweater,East,In-Store,Cash,8,165.67,78.39,1325.36,35.0,3.0
ORD106604,09-08-2023,SPORTS,Cricket Bat,North,Online,Credit Card,6,303.7,128.34,1822.2,50.0,3.0
ORD104548,11/01/2023,clothing ,Summer Dress,South,Online,Debit Card,9,$101.15,57.27,910.35,55.0,3.0
ORD108390,20-Jan-2023,,RC Car,,In-Store,Cash,5,391.52,238.18,1957.6,42.0,5.0
ORD107336,12/07/2024,CLOTHING,Summer Dress,Central,Online,Cash,1,438.28,260.86,438.28,25.0,1.0
ORD101812,22-Jun-2024,clothing ,Cotton T-Shirt,West,In-Store,UPI,2,356.66,202.43,713.32,27.0,5.0
ORD106858,2023-11-26,TOYS,RC Car,West,Online,Debit Card,3 ,268.21,162.67,804.63,46.0,3.0
ORD101444,12-25-2024,home & kitchen ,Storage Boxes,Central,Online,UPI,1,$212.39,123.87,212.39,48.0,
ORD100774,2023-02-16,home & kitchen ,Non-stick Pan,Central,Online,Net Banking,8 ,330.98,233.82,2647.84,42.0,5.0
ORD101097,09-14-2023,BEAUTY,Sunscreen,Central,In-Store,Debit Card,7,206.37,109.64,1444.59,33.0,5.0
ORD102128,11-17-2023,,USB-C Hub,South,Online,Debit Card,7 ,72.57,35.67,507.99,35.0,5.0
ORD108507,23-Apr-2023, Toys,RC Car,West,In-Store,UPI,2 ,417.44,283.97,834.88,49.0,4.0
ORD106498,16-Jun-2023,CLOTHING,Wool Sweater,North,In-Store,UPI,9,10.58,5.72,95.22,45.0,5.0
ORD101627,25/03/2023, Beauty,Perfume,East,In-Store,Net Banking,2,$219.26,134.67,438.52,41.0,5.0
ORD106903,05-Mar-2023,beauty ,Lipstick,North,Online,Net Banking,7,$143.02,75.62,1001.14,,3.0
ORD107543,07-24-2023, Sports,Dumbbell Set,West,Online,UPI,5,183.69,135.49,918.45,19.0,3.0
ORD109220,08/02/2024,SPORTS,Cricket Bat,East,In-Store,UPI,8,430.92,313.06,3447.36,28.0,5.0
ORD108440,04-24-2023, Toys,Puzzle Set,West,In-Store,Debit Card,6,268.58,109.47,1611.48,40.0,3.0
ORD103179,, Electronics,Bluetooth Speaker,South,In-Store,Net Banking,8,$54.68,35.73,437.44,53.0,2.0
ORD106563,02/11/2023,Sports,Dumbbell Set,West,In-Store,Debit Card,8,56.56,41.44,452.48,45.0,2.0
ORD110119,2024-10-23, Sports,Yoga Mat,Central,In-Store,,2,451.91,210.3,903.82,52.0,2.0
ORD106222,02-26-2023,sports ,Football,Central,Online,Cash,2,65.59,46.15,131.18,58.0,3.0
ORD107102,29/11/2024,clothing ,Summer Dress,North,Online,Net Banking,8,114.64,87.27,917.12,62.0,3.0
ORD105545,2023-09-21, Beauty,Face Serum,South,In-Store,UPI,10,211.79,98.22,2117.9,29.0,3.0
ORD101943,08/12/2024,Clothing,Wool Sweater,South,In-Store,Credit Card,8,140.46,111.24,1123.68,36.0,3.0
ORD101433,13-Nov-2023,sports ,Cricket Bat,West,Online,Debit Card,6,28.36,22.25,170.16,35.0,4.0
ORD100223,30/07/2023, Home & Kitchen,Non-stick Pan,South,In-Store,Credit Card,5,$222.37,122.48,1111.85,33.0,4.0
ORD109935,11-07-2024,Home & Kitchen,Table Lamp,East,Online,Debit Card,3,66.22,34.11,198.66,26.0,4.0
ORD108881,08-Dec-2023,BEAUTY,Lipstick,West,Online,Credit Card,1 ,$265.84,179.37,265.84,31.0,2.0
ORD100664,2023-10-26,SPORTS,Yoga Mat,South,Online,Cash,9,59.94,,539.46,51.0,2.0
ORD105221,07-Jan-2023,beauty ,Lipstick,East,Online,Cash,9,,43.67,952.92,39.0,4.0
ORD110469,2023-06-19, Sports,Yoga Mat,North,In-Store,Debit Card,9,70.43,54.46,633.87,32.0,5.0
ORD105972,31/08/2024,Clothing,Wool Sweater,South,In-Store,UPI,2,276.65,140.46,553.3,51.0,
ORD103283,25-Jul-2024,TOYS,RC Car,South,Online,Debit Card,1,332.78,148.58,332.78,64.0,3.0
ORD108429,29/09/2023,HOME & KITCHEN,Storage Boxes,East,Online,Debit Card,10,360.53,247.99,3605.3,18.0,2.0
ORD110133,2023-02-21,clothing ,Cotton T-Shirt,South,In-Store,Net Banking,10,14.43,11.16,144.3,36.0,4.0
ORD105835,12-19-2023,SPORTS,Resistance Bands,South,In-Store,Credit Card,1,78.53,31.55,78.53,27.0,5.0
ORD101530,27/12/2023,,Storage Boxes,Central,In-Store,Net Banking,7,174.11,114.81,1218.77,33.0,5.0
ORD107154,03-31-2024, Sports,Football,North,Online,Credit Card,3,461.19,353.57,1383.57,18.0,3.0
ORD103908,29-Aug-2023,Home & Kitchen,Storage Boxes,,In-Store,Credit Card,5,360.26,232.2,1801.3,32.0,3.0
ORD108018,2023-07-25, Clothing,Denim Jacket,West,Online,Credit Card,7,371.11,156.87,2597.77,26.0,3.0
ORD104524,13/09/2024,Toys,Puzzle Set,East,In-Store,UPI,7,109.29,80.3,765.03,27.0,3.0
ORD106740,08-23-2023,CLOTHING,Running Shoes,West,Online,Net Banking,6 ,365.18,167.07,2191.08,34.0,3.0
ORD109618,2024-06-02,Electronics,USB-C Hub,South,In-Store,Cash,3,421.69,,1265.07,18.0,2.0
ORD110391,2024-08-07,TOYS,Action Figure,West,Online,Credit Card,5 ,196.32,150.59,981.6,26.0,3.0
ORD103422,03/06/2023,clothing ,Running Shoes,West,In-Store,Net Banking,8 ,363.28,276.89,2906.24,42.0,2.0
ORD109472,22/09/2024,Sports,Resistance Bands,Central,In-Store,Net Banking,4,397.28,283.17,1589.12,18.0,3.0
ORD107233,03-03-2023,Clothing,Cotton T-Shirt,North,In-Store,Debit Card,4,125.02,59.59,500.08,42.0,3.0
ORD101962,17-Oct-2023,Toys,Puzzle Set,North,Online,Debit Card,6,167.89,88.28,1007.34,46.0,
ORD102139,10-10-2024,home & kitchen ,Non-stick Pan,Central,In-Store,Debit Card,9,467.74,343.31,4209.66,,
ORD105112,2023-03-01,Sports,Dumbbell Set,South,In-Store,Cash,8,78.63,49.59,629.04,34.0,4.0
ORD103390,12/05/2024,Sports,Dumbbell Set,West,Online,Cash,4,137.5,105.14,550.0,32.0,3.0
ORD100181,07-Jan-2023,Electronics,Smartwatch,Central,In-Store,UPI,1 ,107.14,58.47,107.14,25.0,
ORD109522,16/03/2024,Electronics,Wireless Mouse,West,In-Store,Cash,5,284.75,209.0,1423.75,43.0,4.0
ORD101123,30/07/2023,clothing ,Denim Jacket,,Online,UPI,2,420.39,195.18,840.78,58.0,5.0
ORD106934,28-Sep-2023,clothing ,Denim Jacket,West,In-Store,Net Banking,4,180.81,92.53,723.24,51.0,5.0
ORD103503,02-06-2023,toys ,RC Car,West,Online,,2,$100.44,65.38,200.88,35.0,5.0
ORD103714,18-Oct-2024,Beauty,Lipstick,East,Online,Cash,1,61.45,33.13,61.45,44.0,3.0
ORD109726,31/03/2024, Home & Kitchen,Non-stick Pan,North,Online,Debit Card,10,315.98,149.0,3159.8,39.0,5.0
ORD103246,10/10/2023, Clothing,Wool Sweater,North,Online,Credit Card,7,402.32,183.38,2816.24,45.0,4.0
ORD110185,02-Jan-2023,SPORTS,Football,South,In-Store,Net Banking,9,345.36,243.18,3108.24,36.0,5.0
ORD103787,02/08/2023, Toys,Action Figure,North,Online,UPI,8 ,36.64,25.13,293.12,41.0,5.0
ORD106594,28/06/2023,TOYS,RC Car,Central,Online,UPI,2 ,65.83,34.81,131.66,33.0,1.0
ORD106799,19/10/2023,ELECTRONICS,USB-C Hub,South,In-Store,Debit Card,4,$445.62,340.8,1782.48,26.0,3.0
ORD108779,05-12-2024,Sports,Yoga Mat,Central,In-Store,Cash,7,205.69,161.97,1439.83,38.0,4.0
ORD104762,12-Feb-2024,HOME & KITCHEN,Non-stick Pan,,In-Store,Net Banking,7,107.16,66.48,750.12,34.0,1.0
ORD108209,08/07/2024,TOYS,Action Figure,East,Online,UPI,5,437.68,342.71,2188.4,38.0,
ORD107381,09/04/2024, Beauty,Lipstick,East,In-Store,Credit Card,1,$152.57,74.65,152.57,37.0,3.0
ORD107243,23-Jan-2024, Electronics,Wireless Mouse,North,Online,Cash,10,12.15,8.04,121.5,39.0,2.0
ORD107733,03-Jan-2023,home & kitchen ,Blender,East,In-Store,Cash,9 ,$134.9,85.26,1214.1,40.0,1.0
ORD102112,19-Oct-2023,Sports,Cricket Bat,West,In-Store,Net Banking,8,163.43,92.94,1307.44,29.0,3.0
ORD106948,07-29-2023,beauty ,Perfume,Central,In-Store,Credit Card,2,295.92,186.8,591.84,18.0,2.0
ORD102204,2023-03-04, Electronics,Smartwatch,South,In-Store,Net Banking,3,391.14,,1173.42,18.0,5.0
ORD101497,07-25-2023,TOYS,Board Game,Central,In-Store,Cash,4,17.55,11.86,70.2,,5.0
ORD106986,04-15-2023,Beauty,Shampoo,South,Online,Debit Card,4,209.6,130.64,838.4,47.0,3.0
ORD101769,21-Mar-2023,BEAUTY,Lipstick,West,In-Store,Cash,5,132.29,90.98,661.45,48.0,4.0
ORD106625,21/07/2023, Sports,Cricket Bat,South,Online,UPI,4 ,84.48,59.7,337.92,26.0,4.0
ORD104741,25-Aug-2023,Sports,Dumbbell Set,West,In-Store,Debit Card,6,235.26,102.24,1411.56,44.0,3.0
ORD104552,2023-07-21,ELECTRONICS,Laptop Stand,West,In-Store,Net Banking,7,212.82,160.87,1489.74,28.0,5.0
ORD102033,09-Jan-2024,electronics ,Smartwatch,Central,In-Store,Credit Card,7,379.4,272.28,2655.8,27.0,5.0
ORD105414,03/10/2024,BEAUTY,Perfume,West,Online,UPI,10,$354.29,158.57,3542.9,43.0,2.0
ORD101333,11/09/2024, Toys,Board Game,Central,In-Store,Net Banking,1 ,383.03,233.4,383.03,30.0,5.0
ORD108101,15/08/2024,Clothing,Summer Dress,South,Online,Debit Card,4,132.81,64.94,531.24,39.0,4.0
ORD104908,08-30-2023,HOME & KITCHEN,Table Lamp,North,In-Store,UPI,3,285.64,201.6,856.92,39.0,2.0
ORD104404,30/11/2023,electronics ,Wireless Mouse,West,In-Store,Cash,4,$279.52,201.24,1118.08,21.0,2.0
ORD105102,2024-04-25,ELECTRONICS,Bluetooth Speaker,West,Online,Debit Card,7,$295.75,155.06,2070.25,22.0,5.0
ORD109093,07-28-2023,Clothing,Cotton T-Shirt,North,Online,Credit Card,3,$449.1,291.09,1347.3,47.0,5.0
ORD108452,2023-03-07, Clothing,Summer Dress,South,Online,Debit Card,8 ,97.72,53.12,781.76,53.0,
ORD101217,2024-07-09,Toys,RC Car,East,Online,Cash,5,139.39,106.17,696.95,25.0,1.0
ORD102491,13/03/2023,ELECTRONICS,Smartwatch,North,Online,Net Banking,3,487.0,324.02,1461.0,37.0,4.0
ORD100816,2023-02-18,SPORTS,Yoga Mat,East,Online,Credit Card,4 ,445.66,229.5,1782.64,31.0,4.0
ORD105673,2024-09-25,toys ,Board Game,South,In-Store,Credit Card,2,360.06,200.96,720.12,51.0,4.0
ORD103791,02-Dec-2023,,Non-stick Pan,North,Online,Net Banking,3,479.47,241.81,1438.41,57.0,4.0
ORD103976,10/08/2024, Home & Kitchen,Non-stick Pan,East,Online,Net Banking,1,487.29,198.26,487.29,36.0,1.0
ORD102490,2024-10-22, Clothing,Summer Dress,,Online,Net Banking,9,372.44,263.75,3351.96,18.0,4.0
ORD101885,2023-08-07,clothing ,Cotton T-Shirt,West,In-Store,Debit Card,10 ,72.35,53.14,723.5,49.0,2.0
ORD109809,23-Mar-2023, Home & Kitchen,Table Lamp,East,Online,Net Banking,,$23.9,15.19,167.3,34.0,5.0
ORD109444,2023-02-01,sports ,Dumbbell Set,East,In-Store,Debit Card,2,$246.09,98.44,492.18,36.0,
ORD101225,10-15-2023, Electronics,Laptop Stand,South,In-Store,UPI,3,381.28,175.98,1143.84,41.0,3.0
ORD107702,09/05/2024,Sports,Football,East,Online,Net Banking,4 ,209.98,141.13,839.92,26.0,2.0
ORD100919,2023-07-24, Clothing,Wool Sweater,North,Online,Cash,4,$38.83,27.71,155.32,56.0,3.0
ORD106024,04-22-2023,CLOTHING,Running Shoes,North,In-Store,UPI,4,105.45,60.24,421.8,42.0,5.0
ORD105714,09-Mar-2024, Clothing,Cotton T-Shirt,East,In-Store,UPI,4,$75.22,50.9,13228.371742901601,23.0,1.0
ORD104180,2024-07-28, Clothing,Denim Jacket,East,In-Store,Debit Card,4,189.76,143.36,759.04,18.0,5.0
ORD107130,08-12-2024,Toys,Board Game,Central,In-Store,UPI,6,460.74,273.83,2764.44,27.0,2.0
ORD101702,27/02/2023, Beauty,Face Serum,West,Online,UPI,10 ,132.45,60.17,1324.5,29.0,2.0
ORD103034,03-30-2024,home & kitchen ,Blender,West,In-Store,Debit Card,6,33.79,18.55,202.74,43.0,3.0
ORD108865,09/04/2023,TOYS,Puzzle Set,South,Online,Debit Card,2,$234.68,164.88,469.36,47.0,3.0
ORD108378,2023-08-24, Toys,Puzzle Set,North,Online,Net Banking,8,$42.06,23.35,336.48,33.0,4.0
ORD107902,2024-04-16,Beauty,Face Serum,Central,In-Store,Debit Card,8,$298.4,225.1,2387.2,46.0,3.0
ORD107346,10-Mar-2024,clothing ,Summer Dress,East,In-Store,Debit Card,4,344.34,202.14,1377.36,37.0,
ORD109577,12-08-2023,electronics ,Smartwatch,West,Online,Credit Card,9,437.13,349.02,3934.17,32.0,5.0
ORD105997,19/07/2023,beauty ,Shampoo,East,Online,Debit Card,1,377.26,174.41,377.26,43.0,5.0
ORD109280,16-Nov-2024,BEAUTY,Sunscreen,Central,In-Store,Debit Card,7,39.46,25.55,276.22,38.0,5.0
ORD103147,04/07/2023,electronics ,Smartwatch,West,Online,,2,492.16,200.78,984.32,,4.0
ORD108811,2023-09-26,home & kitchen ,Table Lamp,West,Online,UPI,1,378.06,279.41,378.06,41.0,
ORD109890,, Beauty,Shampoo,South,In-Store,Cash,8 ,363.11,,2904.88,,5.0
ORD105798,25-Aug-2023,clothing ,Summer Dress,North,In-Store,Debit Card,1,208.66,160.4,208.66,60.0,5.0
ORD107360,10-Jan-2024,beauty ,Perfume,Central,In-Store,Cash,6,222.23,112.96,1333.38,32.0,3.0
ORD108975,2023-08-08,CLOTHING,Denim Jacket,North,Online,Cash,2,256.4,169.09,512.8,44.0,4.0
ORD109999,09-30-2024, Home & Kitchen,Non-stick Pan,West,Online,,9,198.89,145.36,1790.01,42.0,5.0
ORD105207,07-Jan-2024,HOME & KITCHEN,Bedsheet Set,West,Online,UPI,2,$466.74,320.21,933.48,25.0,2.0
ORD103848,2024-05-17,TOYS,Puzzle Set,South,Online,Cash,6 ,292.85,132.39,1757.1,18.0,4.0
ORD105675,02/04/2023,Electronics,Smartwatch,West,Online,Credit Card,2,$233.07,182.31,466.14,31.0,3.0
ORD110265,23-Jan-2024,toys ,RC Car,South,In-Store,UPI,2,495.58,,991.16,25.0,3.0
ORD101069,2024-08-05,TOYS,Board Game,South,Online,Cash,1,146.83,105.87,146.83,28.0,
ORD104907,30-Jul-2023,HOME & KITCHEN,Storage Boxes,South,In-Store,Cash,7,461.49,212.6,3230.43,21.0,1.0
ORD109384,23-May-2024,,Running Shoes,East,Online,Debit Card,6 ,161.33,77.91,967.98,22.0,3.0
ORD107499,04/07/2023, Clothing,Cotton T-Shirt,East,Online,Credit Card,1,115.27,90.79,115.27,29.0,
ORD105254,05-24-2024, Clothing,Running Shoes,Central,Online,UPI,4,394.29,210.4,1577.16,42.0,3.0
ORD103269,31/07/2024, Toys,Action Figure,East,Online,,1 ,6.68,3.33,6.68,41.0,5.0
ORD104720,2023-10-01, Toys,Building Blocks,South,Online,Net Banking,8,231.48,124.14,1851.84,18.0,5.0
ORD101365,06/01/2024, Electronics,Bluetooth Speaker,West,Online,UPI,2,204.36,124.22,408.72,18.0,1.0
ORD107455,,electronics ,Bluetooth Speaker,West,Online,Credit Card,6,90.5,38.59,543.0,59.0,4.0
ORD102220,08-17-2023,sports ,Resistance Bands,East,In-Store,Cash,,332.64,190.81,665.28,39.0,2.0
ORD102062,2023-05-02, Clothing,Denim Jacket,South,In-Store,Net Banking,4,$480.96,347.69,1923.84,19.0,3.0
ORD105096,30-Nov-2024,Clothing,Summer Dress,West,Online,,1,74.59,,74.59,45.0,
ORD104010,2024-05-12,HOME & KITCHEN,Bedsheet Set,West,Online,Net Banking,1 ,292.99,178.38,292.99,,4.0
ORD108156,2023-06-22, Home & Kitchen,Non-stick Pan,West,In-Store,Net Banking,3,471.27,367.98,1413.81,40.0,4.0
ORD104450,01-20-2024,Electronics,Wireless Mouse,Central,Online,UPI,10 ,331.45,138.1,3314.5,,3.0
ORD108062,27/03/2024, Electronics,Bluetooth Speaker,South,Online,Credit Card,8,151.02,63.67,1208.16,54.0,5.0
ORD109485,15/12/2023,ELECTRONICS,USB-C Hub,Central,Online,Cash,8,101.83,80.31,814.64,35.0,4.0
ORD102756,2023-10-07,sports ,Cricket Bat,Central,Online,UPI,5,$10.64,7.22,53.2,44.0,1.0
ORD105363,2024-11-23,toys ,Board Game,West,In-Store,Net Banking,8,282.8,180.55,2262.4,47.0,3.0
ORD101121,2023-06-05,beauty ,Shampoo,Central,Online,UPI,4,309.49,236.53,1237.96,18.0,4.0
ORD108650,07/11/2023,TOYS,Board Game,East,Online,Cash,8,229.1,103.17,1832.8,29.0,
ORD107311,30-Oct-2023, Sports,Dumbbell Set,South,Online,Net Banking,10,408.67,233.89,4086.7,54.0,
ORD100008,2024-09-02, Electronics,Wireless Mouse,North,Online,,7,230.75,164.77,1615.25,38.0,1.0
ORD107377,11-30-2023,BEAUTY,Face Serum,Central,In-Store,Credit Card,9,$28.04,18.03,252.36,55.0,3.0
ORD109585,28/12/2023, Home & Kitchen,Bedsheet Set,East,In-Store,,6,162.22,93.34,973.32,,3.0
ORD101541,08-11-2024, Toys,Puzzle Set,East,In-Store,Cash,4,154.87,94.93,619.48,42.0,
ORD102430,10/11/2023, Beauty,Perfume,Central,In-Store,Debit Card,9,440.92,249.19,3968.28,30.0,3.0
ORD110117,13/09/2024,Toys,Building Blocks,North,In-Store,Net Banking,5,422.64,262.61,2113.2,49.0,5.0
ORD100443,22-Mar-2023,BEAUTY,Shampoo,East,In-Store,Debit Card,9 ,499.71,209.52,4497.39,28.0,2.0
ORD102938,12/02/2024,electronics ,Wireless Mouse,East,Online,Credit Card,6,140.76,,844.56,33.0,4.0
ORD105157,26-Dec-2023, Clothing,Running Shoes,South,Online,Cash,7,$318.55,213.89,2229.85,46.0,3.0
ORD104287,18/12/2024,SPORTS,Yoga Mat,East,In-Store,Credit Card,8 ,472.41,192.61,3779.28,29.0,1.0
ORD101072,11-26-2023,Sports,Resistance Bands,Central,Online,Net Banking,3 ,,180.38,1273.38,31.0,4.0
ORD101643,04-Jul-2024,HOME & KITCHEN,Bedsheet Set,East,Online,Debit Card,6,$303.61,149.04,1821.66,52.0,4.0
ORD110112,06-14-2024,,Perfume,West,Online,Credit Card,1,170.87,130.56,170.87,42.0,4.0
ORD108373,07/01/2024, Toys,Building Blocks,Central,Online,,8,194.93,89.36,1559.44,31.0,5.0
ORD105914,01-May-2023,Clothing,Wool Sweater,East,Online,Cash,3 ,193.86,152.99,581.58,44.0,3.0
ORD106523,28/03/2023,sports ,Cricket Bat,Central,Online,Net Banking,5,350.49,214.62,1752.45,36.0,4.0
ORD108979,03-09-2023,Electronics,Bluetooth Speaker,South,In-Store,Cash,6,61.12,48.67,366.72,46.0,3.0
ORD110261,04-Sep-2023,Home & Kitchen,Blender,East,Online,Net Banking,1,114.91,87.01,114.91,46.0,1.0
ORD103553,2023-02-08,beauty ,Face Serum,North,In-Store,UPI,8,$111.46,73.84,891.68,38.0,1.0
ORD102143,2024-03-26,Sports,Resistance Bands,North,Online,Cash,10 ,464.61,293.58,4646.1,36.0,5.0
ORD108558,2024-05-16, Beauty,Shampoo,Central,In-Store,UPI,4,292.3,148.67,1169.2,,4.0
ORD107676,2024-09-12, Electronics,Bluetooth Speaker,East,Online,Net Banking,10,405.04,221.8,4050.4,53.0,5.0
ORD109789,15/04/2023,Electronics,USB-C Hub,Central,In-Store,Net Banking,10,496.93,330.54,4969.3,54.0,5.0
ORD106527,05-05-2024,CLOTHING,Cotton T-Shirt,Central,Online,Debit Card,9,$344.61,140.92,3101.49,38.0,1.0
ORD104154,2023-09-07,sports ,Football,Central,In-Store,UPI,10 ,231.16,130.46,2311.6,19.0,4.0
ORD108714,02-25-2024,BEAUTY,Lipstick,East,Online,Net Banking,7,$47.88,19.22,335.16,35.0,2.0
ORD107081,2023-07-31,Toys,Building Blocks,Central,Online,Net Banking,1,$254.95,193.01,254.95,20.0,1.0
ORD102274,02-06-2024,sports ,Dumbbell Set,Central,Online,UPI,10 ,$184.99,90.04,1849.9,42.0,3.0
ORD109193,04-Aug-2023, Clothing,Denim Jacket,West,Online,Credit Card,2,485.82,317.22,971.64,40.0,4.0
ORD101373,05-18-2024,ELECTRONICS,Wireless Mouse,East,In-Store,Net Banking,5,17.47,9.47,87.35,28.0,1.0
ORD105012,02-Jul-2023,Electronics,Wireless Mouse,East,In-Store,Net Banking,8 ,,161.1,2124.96,34.0,2.0
ORD109018,03/12/2024,toys ,Board Game,East,In-Store,UPI,5,340.78,218.33,1703.9,25.0,
ORD104622,26-Oct-2023,toys ,Building Blocks,North,In-Store,UPI,9,33.3,21.27,299.7,32.0,5.0
ORD106518,18/01/2023, Beauty,Face Serum,West,Online,UPI,4,55.06,39.64,220.24,50.0,5.0
ORD102001,02/08/2023, Home & Kitchen,Storage Boxes,Central,In-Store,UPI,10,336.31,254.02,3363.1,35.0,3.0
ORD101546,2023-05-20,BEAUTY,Face Serum,North,Online,Cash,2,313.57,200.99,627.14,75.0,
ORD103564,2024-11-25,ELECTRONICS,USB-C Hub,Central,Online,Net Banking,4 ,308.79,200.54,1235.16,18.0,3.0
ORD109328,2024-12-11,CLOTHING,Cotton T-Shirt,West,In-Store,UPI,8,484.44,290.97,3875.52,,
ORD103919,10/05/2024, Home & Kitchen,Bedsheet Set,South,Online,UPI,1,$409.46,298.9,409.46,39.0,3.0
ORD100123,2024-11-03,home & kitchen ,Non-stick Pan,East,Online,Cash,4 ,475.55,299.3,1902.2,36.0,3.0
ORD107921,01-26-2023,SPORTS,Yoga Mat,West,In-Store,UPI,1,488.83,357.13,488.83,19.0,4.0
ORD108470,22-Feb-2023,BEAUTY,Lipstick,East,In-Store,Debit Card,8,359.35,236.56,2874.8,34.0,4.0
ORD109074,17/07/2023,ELECTRONICS,Bluetooth Speaker,West,Online,Debit Card,7,96.67,73.81,676.69,51.0,4.0
ORD100737,04-28-2023,CLOTHING,Summer Dress,South,Online,Debit Card,5,62.49,48.89,312.45,34.0,
ORD108802,28/10/2023, Electronics,USB-C Hub,West,In-Store,Net Banking,4,281.66,146.52,1126.64,44.0,1.0
ORD100366,29-Nov-2023, Beauty,Perfume,Central,Online,Cash,6,140.45,112.2,842.7,20.0,3.0
ORD108486,02-Nov-2023,Electronics,Laptop Stand,West,Online,Debit Card,6,405.61,173.32,2433.66,30.0,4.0
ORD101659,07-08-2023,ELECTRONICS,Bluetooth Speaker,South,In-Store,Cash,3 ,369.55,155.46,1108.65,49.0,3.0
